text,label
URGENT: Your Microsoft account will be suspended in 24 hours. Click here to verify your identity: http://update-your-billing.net,1
Are we still going to lunch? I was thinking we could go to Starbucks.,0
Are we still going to lunch? I was thinking we could go to Panera.,0
Important update regarding your account security. Please login to confirm your details: http://account-recovery-service.org,1
Thanks for your help with the bug fix! It works perfectly now.,0
Your package could not be delivered. Please update your shipping address here: http://bit.ly/123xyz,1
Reminder: Team building event next Wednesday.,0
Important update regarding your account security. Please login to confirm your details: http://account-recovery-service.org,1
IT Helpdesk: We are migrating email servers. Please validate your inbox at http://account-recovery-service.org to avoid losing emails.,1
Please review the attached pull request when you have a moment.,0
Security Alert: We detected an unusual login to your PayPal account. Please update your password immediately at http://confirm-identity-now.com,1
Important update regarding your account security. Please login to confirm your details: http://confirm-identity-now.com,1
You have won a $1000 gift card! Claim your prize now by visiting http://account-recovery-service.org,1
Are we still going to lunch? I was thinking we could go to Chipotle.,0
You have won a $1000 gift card! Claim your prize now by visiting http://confirm-identity-now.com,1
Can you send me the presentation slides from yesterday?,0
IT Helpdesk: We are migrating email servers. Please validate your inbox at http://account-recovery-service.org to avoid losing emails.,1
Please review the attached pull request when you have a moment.,0
"Hi Sarah, let's schedule a meeting for Friday at 10 AM.",0
Invoice #4016 is due. Please review the attached document and submit payment via http://update-your-billing.net,1
Can you send me the presentation slides from yesterday?,0
Reminder: Team building event next Tuesday.,0
IT Helpdesk: We are migrating email servers. Please validate your inbox at http://bit.ly/123xyz to avoid losing emails.,1
Can we reschedule our call to 9:00 AM? I have a conflict.,0
I will be out of office starting Wednesday and returning on Wednesday.,0
Thanks for your help with the bug fix! It works perfectly now.,0
Are we still going to lunch? I was thinking we could go to Chipotle.,0
I will be out of office starting Thursday and returning on Thursday.,0
The project deadline has been extended to Monday. Keep up the good work!,0
We noticed suspicious activity on your credit card. Confirm your recent transactions at http://update-your-billing.net,1
Important update regarding your account security. Please login to confirm your details: http://update-your-billing.net,1
Thanks for your help with the bug fix! It works perfectly now.,0
Important update regarding your account security. Please login to confirm your details: http://secure-login-verify.com,1
URGENT: Your Amazon account will be suspended in 24 hours. Click here to verify your identity: http://secure-login-verify.com,1
Can we reschedule our call to 4:30 PM? I have a conflict.,0
Thanks for your help with the bug fix! It works perfectly now.,0
Hey! Just checking in to see how you're doing. Call me when you can.,0
Hey! Just checking in to see how you're doing. Call me when you can.,0
Can you send me the presentation slides from yesterday?,0
Attached is the report for Q3. Let me know if you need any changes.,0
Are we still going to lunch? I was thinking we could go to Panera.,0
"Hi team, just a quick update on the project status.",0
IT Helpdesk: We are migrating email servers. Please validate your inbox at http://account-recovery-service.org to avoid losing emails.,1
Thanks for your help with the bug fix! It works perfectly now.,0
Invoice #2971 is due. Please review the attached document and submit payment via http://confirm-identity-now.com,1
The project deadline has been extended to Wednesday. Keep up the good work!,0
Can we reschedule our call to 10 AM? I have a conflict.,0
Security Alert: We detected an unusual login to your Netflix account. Please update your password immediately at http://confirm-identity-now.com,1
Reminder: Team building event next Tuesday.,0
You have won a $1000 gift card! Claim your prize now by visiting http://account-recovery-service.org,1
Hey! Just checking in to see how you're doing. Call me when you can.,0
"Dear Customer, your bank account access is restricted. Verify your information here: http://secure-login-verify.com",1
Please review the attached pull request when you have a moment.,0
"Hi Emily, let's schedule a meeting for Monday at 9:00 AM.",0
URGENT: Your Apple account will be suspended in 24 hours. Click here to verify your identity: http://bit.ly/123xyz,1
Attached is the report for Q3. Let me know if you need any changes.,0
Are we still going to lunch? I was thinking we could go to Starbucks.,0
